,reward,ma_reward,avg_q,avg_loss
325,5360.3433,5539.342,4.7085404,12.642119035720825
326,5901.502,5575.558,4.4244094,12.69817943096161
327,5836.5806,5601.66,4.4774513,12.46376561641693
328,5549.4375,5596.438,4.5924673,14.20983338356018
329,5820.576,5618.8516,4.3957605,13.614651005268097
330,5445.5347,5601.5195,4.3206916,13.00530487060547
331,5241.328,5565.5005,4.6194305,13.63707224369049
332,5880.493,5596.9995,4.402341,12.83801553696394
333,6076.577,5644.957,4.4404073,13.021813464164733
334,5691.4336,5649.605,4.2244983,12.82226773738861
335,5681.4536,5652.79,4.233504,13.400371665954589
336,5643.478,5651.8584,4.1102767,12.925439915657044
337,5446.415,5631.314,4.370517,12.688279142379761
338,5517.4883,5619.9316,4.400281,14.24404263496399
339,5340.404,5591.979,4.1698446,14.096573495864869
340,5963.5605,5629.1367,4.126644,13.275139598846435
341,5599.5073,5626.174,4.1121984,14.310332088470458
342,5507.4365,5614.3,4.1952753,13.387360620498658
343,6017.573,5654.627,4.223908,12.90481237411499
344,5351.451,5624.309,4.0378833,13.760666687488555
345,5755.4478,5637.423,3.759275,12.952214612960816
346,5837.553,5657.436,3.875682,12.829426132440567
347,5224.3877,5614.1313,3.9623473,13.728857913017272
348,5862.5557,5638.9736,3.9972074,13.303353214263916
349,5542.4844,5629.3247,3.9122653,13.297061467170716
350,6032.565,5669.6484,3.9165325,13.250450973510743
351,6076.577,5710.3413,3.9431746,12.617784476280212
352,5854.586,5724.7656,3.9395535,14.454340975284577
353,5970.515,5749.341,4.087634,12.577576386928559
354,5935.527,5767.9595,4.11499,13.3166201877594
355,5418.508,5733.014,4.284888,13.797912349700928
356,5860.5337,5745.7656,4.407653,13.006703839302062
357,5690.5474,5740.2437,4.374748,12.955960288047791
358,5741.5947,5740.379,4.4949017,14.12213775396347
359,5562.525,5722.5933,4.474637,12.503502550125122
360,5738.4893,5724.183,4.6420813,13.11188112258911
361,5812.6216,5733.027,4.845677,13.077031540870667
362,5854.527,5745.177,4.6942096,12.628538650274276
363,5804.538,5751.113,4.392606,13.78465460062027
364,5674.5024,5743.4517,4.5200977,12.869212527275085
365,5970.5137,5766.1577,4.4664326,13.124282312393188
366,5525.483,5742.0903,4.43793,13.4215495800972
367,6022.5654,5770.1377,4.348272,13.18611053943634
368,4984.397,5691.5635,4.6380534,13.718825283050537
369,5321.41,5654.5483,4.491471,13.731556677818299
370,5970.514,5686.1445,4.486836,12.869226980209351
371,5970.514,5714.581,4.6725645,12.956871750354766
372,5764.6084,5719.584,4.589244,13.183157315254212
373,5491.43,5696.7686,4.6925316,13.01336305141449
374,6076.5776,5734.7495,4.708796,13.626974196434022
375,5454.469,5706.721,4.638615,12.961611189842223
376,5188.526,5654.9014,4.865461,13.302550103664398
377,5716.5317,5661.0645,4.9245243,13.255909633636474
378,5542.518,5649.21,4.86678,12.53226782798767
379,5650.4116,5649.33,4.681922,12.844164037704468
380,5836.565,5668.0537,4.7191043,12.852336218357086
381,5506.399,5651.8877,4.6889234,13.452419912815094
382,5870.6123,5673.76,4.678738,12.848358263969422
383,6076.62,5714.046,4.610109,13.86749187707901
384,4758.331,5618.474,4.5899444,13.695579729080201
385,5631.422,5619.7686,4.763741,12.7005663561821
386,5692.4883,5627.0405,5.1057405,13.45368034362793
387,5425.483,5606.885,4.866336,12.844783635139466
